date,tmax,tmin,tmean,n_hours,diurnal_range
2016-09-28,24.39946831597223,10.004311794704847,17.38168922706888,24,14.395156521267381
2016-09-29,24.50121799045138,5.693957519531239,15.44460637127912,24,18.80726047092014
2016-09-30,26.34699774848093,7.812013753255201,17.506389730948005,24,18.53498399522573
2016-10-01,27.360740831163184,11.72630750868052,18.998034597326214,24,15.634433322482664
2016-10-02,23.159682210286466,6.455741712782128,14.904708791662157,24,16.703940497504338
2016-10-03,19.4742390950521,5.161604817708337,12.288517252604175,24,14.312634277343761
2016-10-04,20.772170342339393,5.47137824164497,12.827409687748675,24,15.300792100694423
2016-10-05,25.116020033094628,5.636233520507858,16.17877970095035,24,19.47978651258677
2016-10-06,30.588911946614644,8.899068874782984,21.060353625262238,24,21.68984307183166
2016-10-07,31.887455579969583,13.02290649414067,22.62078466062194,24,18.864549085828912
2016-10-08,28.28295152452256,13.910804578993066,20.188518411141864,24,14.372146945529494
2016-10-09,24.38161519368492,9.477466498480908,16.892987555044687,24,14.904148695204011
2016-10-10,27.14203152126737,8.759113566080714,18.39140886377406,24,18.382917955186656
2016-10-11,31.13696560329862,11.900290256076405,22.025771755642378,24,19.236675347222217
2016-10-12,31.689594184027783,11.46702168782548,22.033916317975095,24,20.222572496202304
2016-10-13,28.564786783854174,12.506405639648449,19.81230810659904,24,16.058381144205725
2016-10-14,27.23212178548181,11.16209988064236,19.098281733194995,24,16.07002190483945
2016-10-15,29.628453233507003,11.366500854492188,21.417022012781228,24,18.261952379014815
2016-10-16,29.874225870768218,17.856886800130212,23.26751841792355,24,12.017339070638005
2016-10-17,28.62727288140195,14.016534084743968,20.891580482765498,24,14.610738796657982
2016-10-18,24.79390733506949,11.46479831271705,17.27094451056588,24,13.32910902235244
2016-10-19,22.65191650390625,11.904373168945312,16.446712776466672,24,10.747543334960938
2016-10-20,22.999900648329003,13.183662584092872,18.07138250845452,24,9.816238064236131
2016-10-21,24.037763807508725,13.970063273111975,18.119433070995196,24,10.06770053439675
2016-10-22,27.924577840169263,12.755212741427954,19.543693952207228,24,15.16936509874131
2016-10-23,27.05572645399303,15.834983317057263,20.766981534604685,24,11.220743136935768
2016-10-24,27.49064127604169,14.61706373426648,20.568678368462457,24,12.873577541775209
2016-10-25,27.74498189290364,10.744769965277785,20.176858845463517,24,17.000211927625855
2016-10-26,26.489152357313344,14.866436767578136,19.97270130581327,24,11.622715589735208
2016-10-27,29.859155951605885,14.91760762532556,22.18734123795122,24,14.941548326280325
2016-10-28,30.83734775119359,14.358123779296877,23.50806024339465,24,16.479223971896715
2016-10-29,31.82483215332036,17.910798814561645,25.110651835688845,24,13.914033338758717
2016-10-30,32.951623874240454,18.689778306749133,25.12423807779949,24,14.26184556749132
2016-10-31,34.01955261230472,14.42053833007816,25.28737048396359,24,19.599014282226562
2016-11-01,31.63549363878036,16.607849460177988,22.73419295416939,24,15.027644178602372
2016-11-02,29.77069634331599,14.860313924153672,20.986431135954703,24,14.910382419162318
2016-11-03,28.679126315646727,15.108091905381968,21.303926157068343,24,13.571034410264758
2016-11-04,29.961887613932277,15.793780178493932,22.932287555270733,24,14.168107435438344
2016-11-05,23.209487915039062,15.748623657226574,19.760744744760032,24,7.460864257812489
2016-11-06,27.089203219943556,16.043937852647616,21.717095311482755,24,11.04526536729594
2016-11-07,26.07226833767362,16.23260362413197,20.26273920977558,24,9.839664713541652
2016-11-08,26.049050225151916,15.081478203667588,19.84178667421695,24,10.967572021484328
2016-11-09,26.80048556857639,15.30798916286892,20.590881785640022,24,11.492496405707472
2016-11-10,27.09993489583337,14.711412217881955,20.460584739402503,24,12.388522677951416
2016-11-11,22.812046644422765,15.048353068033862,18.59385910034181,24,7.763693576388903
2016-11-12,24.774924384223084,14.72925143771704,17.828103962651017,24,10.045672946506045
2016-11-13,26.54484422471785,12.176440090603307,19.629757379602513,24,14.368404134114542
2016-11-14,26.66316833496097,10.357253011067712,18.587427888093185,24,16.30591532389326
2016-11-15,22.61717054578992,13.15631374782987,16.63921422605163,24,9.460856797960052
2016-11-16,24.336587524414085,12.160491943359377,18.126484538890704,24,12.176095581054708
2016-11-17,27.79677429199222,14.151223076714416,20.266189674094885,24,13.645551215277806
2016-11-18,26.836712646484383,11.508703274197046,19.291833185266576,24,15.328009372287337
2016-11-19,21.016390652126745,12.6331776936849,15.638959376017267,24,8.383212958441845
2016-11-20,24.558949449327255,12.55879143608945,17.905726100780356,24,12.000158013237805
2016-11-21,23.6684746636285,13.461141967773472,18.079200052332002,24,10.20733269585503
2016-11-22,26.503607177734352,13.390557183159729,20.478380499945754,24,13.113049994574624
2016-11-23,24.205849202473985,15.687160915798644,19.757236579612456,24,8.51868828667534
2016-11-24,20.23480258517793,15.314014350043408,17.364635679456928,24,4.920788235134523
2016-11-25,23.73856777615015,13.714886135525203,17.522625647650838,24,10.023681640624945
2016-11-26,23.97948065863716,13.336364067925388,18.672044881184913,24,10.643116590711774
2016-11-27,23.310093180338583,13.297529093424489,17.934631234628192,24,10.012564086914095
2016-11-28,28.246881103515648,14.664020792643214,21.14365822120951,24,13.582860310872434
2016-11-29,30.186803521050365,15.26917012532556,23.527067806102618,24,14.917633395724804
2016-11-30,31.12366807725698,17.7165673149957,24.025131197328935,24,13.40710076226128
2016-12-01,30.77990892198352,16.24781799316412,24.370413193879315,24,14.5320909288194
2016-12-02,28.033730061848985,13.310602823893248,20.812466812133795,24,14.723127237955737
2016-12-03,27.379667833116287,13.69982265896266,21.187075311166275,24,13.679845174153627
2016-12-04,30.781347317165853,16.442188178168408,23.22770570825648,24,14.339159138997445
2016-12-05,26.154456244574703,15.67308349609374,20.101090056807912,24,10.481372748480963
2016-12-06,25.90506184895833,15.19006958007816,20.020349997061285,24,10.714992268880168
2016-12-07,27.369169786241343,15.779022894965294,21.539624376650227,24,11.59014689127605
2016-12-08,27.739576551649293,15.540200127495666,21.863405524359823,24,12.199376424153627
2016-12-09,27.197684733072947,16.97789035373262,21.921747490211775,24,10.219794379340328
2016-12-10,27.867746649848073,16.766286553276927,21.94541262873898,24,11.101460096571145
2016-12-11,23.529108344184067,15.853489515516516,19.170946022316272,24,7.675618828667551
2016-12-12,24.94390292697483,15.686113484700511,19.444778089170107,24,9.257789442274317
2016-12-13,26.29388902452257,15.249483913845497,20.3865113011113,24,11.044405110677074
2016-12-14,23.38811882866753,15.740071953667552,18.71123636033801,24,7.648046874999977
2016-12-15,23.52039015028214,15.033603922526028,19.045793165983984,24,8.486786227756111
2016-12-16,27.404913330078102,15.268940226236964,21.568000256573715,24,12.135973103841138
2016-12-17,27.42351447211377,16.329759385850707,21.672896900883444,24,11.093755086263062
2016-12-18,26.69913838704429,15.640728081597215,21.169941174542473,24,11.058410305447074
2016-12-19,29.625283813476585,15.823022460937525,22.143331753766102,24,13.80226135253906
2016-12-20,29.91533881293401,14.89318779839408,23.142288547092026,24,15.02215101453993
2016-12-21,29.034003702799453,16.825883992513013,21.976567148279273,24,12.20811971028644
2016-12-22,29.93706325954861,15.506854587131102,23.068085409093793,24,14.430208672417507
2016-12-23,30.193508911132824,18.168983629014747,24.15497074833624,24,12.024525282118077
2016-12-24,27.77735087076826,18.47043728298615,22.25116458468968,24,9.306913587782109
2016-12-25,17.333692084418374,12.832491726345497,14.631846858836996,24,4.501200358072877
2016-12-26,17.967950100368967,13.01414896647134,15.272840754191092,24,4.953801133897626
2016-12-27,23.06884596082898,14.889651489257858,18.978911915531874,24,8.179194471571122
2016-12-28,21.94864535861541,16.529070705837682,18.577881551671926,24,5.419574652777726
2016-12-29,22.574436442057333,15.119237263997377,18.735559308087403,24,7.4551991780599565
2016-12-30,23.818648274739587,15.96119181315106,19.452346575701696,24,7.8574564615885265
2016-12-31,25.69825134277346,14.677069091796907,20.39155435915347,24,11.021182250976553
2017-01-01,28.616428290473095,14.12610575358076,21.86516823945223,24,14.490322536892336
2017-01-02,27.012492879231782,15.93904317220057,21.704291562680854,24,11.073449707031212
2017-01-03,26.51073506673174,16.00396965874569,21.15931944670502,24,10.506765407986052
2017-01-04,21.169785902235276,15.141883002387146,17.258696803340214,24,6.027902899848129
2017-01-05,24.239107598198817,14.385578409830714,19.198738974112057,24,9.853529188368103
2017-01-06,24.965222507052943,14.906208631727452,19.702942586828176,24,10.05901387532549
2017-01-07,19.028489854600707,16.416462198893214,17.63298618175367,24,2.612027655707493
2017-01-08,17.81884494357638,14.72571546766494,16.17070323802808,24,3.0931294759114394
2017-01-09,22.20063476562501,13.920567491319504,17.49720840454103,24,8.280067274305507
2017-01-10,24.62017991807727,13.961614990234407,19.34060102392127,24,10.658564927842862
2017-01-11,22.412075466579893,14.045232815212673,18.654449462890632,24,8.36684265136722
2017-01-12,24.000239054362,15.005255126953102,19.804759018509486,24,8.9949839274089
2017-01-13,24.826975843641492,16.23476325141064,19.672734027438704,24,8.592212592230851
2017-01-14,24.13515692816844,16.673015001085048,20.085137882939105,24,7.46214192708339
2017-01-15,24.39874674479165,15.9414238823785,19.84781788013601,24,8.457322862413152
2017-01-16,24.619718424479174,13.22534349229602,19.210150980066384,24,11.394374932183155
2017-01-17,22.756020779079904,10.91760423448352,16.513992888839173,24,11.838416544596384
2017-01-18,23.810737101236953,8.25824347601997,16.346349603158465,24,15.552493625216982
2017-01-19,26.69811197916664,10.144702487521728,20.08438334994847,24,16.553409491644913
2017-01-20,28.070949639214405,13.58611619737411,21.663983436867053,24,14.484833441840294
2017-01-21,25.592694769965306,15.279275512695335,20.103390276873572,24,10.31341925726997
2017-01-22,24.84964836968311,15.936087375217028,19.97770446494775,24,8.913560994466081
2017-01-23,25.356668429904516,14.597275797526038,20.24564107259116,24,10.759392632378479
2017-01-24,26.20238884819878,16.011952718098996,21.09106181109394,24,10.190436130099783
2017-01-25,25.683543226453992,16.505834960937534,20.207394197252075,24,9.177708265516458
2017-01-26,20.36470811631943,16.601917860243077,17.95180644282589,24,3.7627902560763538
2017-01-27,19.831709120008725,15.068992106119822,17.1222790612115,24,4.762717013888903
2017-01-28,23.49700622558595,16.209023030598985,19.26272807651097,24,7.287983194986964
2017-01-29,25.25444878472223,13.226632351345472,20.112241165726292,24,12.027816433376756
2017-01-30,22.75825737847225,15.17316860622833,18.643585162692617,24,7.585088772243921
2017-01-31,24.530241224500855,15.618201361762146,19.57877549065484,24,8.912039862738709
2017-02-01,25.65565897623702,13.811341688368088,19.903597259521497,24,11.844317287868932
2017-02-02,25.08381212022573,14.143498060438333,20.346751686378763,24,10.940314059787397
2017-02-03,23.90200703938808,16.07270134819879,19.99267921447755,24,7.82930569118929
2017-02-04,22.622648111979174,14.952175903320324,18.827883826361777,24,7.67047220865885
2017-02-05,23.471609497070347,16.066553412543385,19.581509470056616,24,7.4050560845269615
2017-02-06,24.019147745768237,16.851785956488754,20.081782178525582,24,7.167361789279482
2017-02-07,21.54051683213976,16.037313503689234,18.70927964669687,24,5.503203328450528
2017-02-08,25.290697903103307,15.766564941406273,20.2906251412851,24,9.524132961697035
2017-02-09,26.043179660373255,16.278627522786508,20.597382029780647,24,9.764552137586747
2017-02-10,24.69622260199651,15.961297607421898,20.02034859833894,24,8.734924994574612
2017-02-11,23.81164381239148,14.60615370008685,19.276648217660416,24,9.20549011230463
2017-02-12,24.558438449435755,14.746120876736086,20.09477899339465,24,9.81231757269967
2017-02-13,25.645380655924495,15.673515828450547,20.736088703296808,24,9.971864827473947
