year,pm25_mean,pm25_median,pm25_q10,pm25_q90,min_value,max_value
2016,14.772142979925812,11.57432597628153,4.619513004600916,26.538439193210746,0.0,217.8029328857834
2017,102.27970906377078,54.51549078827611,11.703176718323396,265.13982847885785,0.0,1280.7790050409003
2018,106.65839770802496,49.89842317115745,17.948140040857652,294.4132295222238,0.2338450800520009,901.086773060692
2019,62.1195378072688,31.184893163509305,11.731974052071774,158.43496371941845,0.6042892681972053,826.2484243459766
2020,24.935446995165183,19.45974704452825,8.788367671204337,48.34913406389557,1.879739218980402,177.83542734133124
2021,28.97652959761039,20.227958111936807,9.259619655648082,60.92897405752552,0.2574547754473035,224.50377802949964
2022,28.932499837032655,21.850728064538753,10.493368430585493,57.4218773043465,2.7152325174575673,213.1332829199332
2023,23.965180628026843,17.45599220726035,8.587835687023926,47.3442717918715,1.2900648327374142,191.6364453791175
2024,25.05367626830525,17.717361799896025,8.389072547743126,51.74135431218474,1.0487650747847963,211.64191821299028
