year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
1993,9,1993-09,18.037685419718457,5.427377658420141,29.478958129882812
1993,10,1993-10,17.338233247253356,10.165038553873728,28.99010721842444
1993,11,1993-11,17.457767556272927,7.164921739366321,27.676906670464405
1993,12,1993-12,19.7610032326574,12.498856947157094,28.276361083984398
1994,1,1994-01,18.638235256236044,10.336991712782094,25.834873792860265
1994,2,1994-02,17.723884357472627,10.613884480794297,25.555060831705703
1994,3,1994-03,17.788577113726944,9.976656087239576,26.051669820149755
1994,4,1994-04,15.681625148631952,4.2684282090928605,24.818634880913635
1994,5,1994-05,12.90367463133532,-1.5699525621202497,23.482262505425354
1994,6,1994-06,8.465002156010371,-4.045187377929665,20.482819281684044
1994,7,1994-07,7.902263699694458,-2.727671390109606,19.424977281358508
1994,8,1994-08,11.980272870080853,-0.15045979817705302,24.601175944010436
1994,9,1994-09,16.715294211116827,3.526062689887169,28.795483907063783
1994,10,1994-10,16.502358257243543,4.102680460611964,30.873505825466623
1994,11,1994-11,18.535232132334784,7.601854790581626,28.83961554633248
1994,12,1994-12,19.655250320069968,5.492135959201391,29.9427490234375
1995,1,1995-01,20.34202275794604,12.387288411458371,30.302053154839427
1995,2,1995-02,20.408297806694407,12.460505845811667,28.824020894368516
1995,3,1995-03,18.052751375241655,9.325465223524361,28.338851165771473
1995,4,1995-04,14.906750037581844,5.343523661295592,24.134573703342028
1995,5,1995-05,11.92776620607367,3.1616019354926266,19.82636006673181
1995,6,1995-06,9.255109430477944,-0.27640414767790844,20.3174375745985
1995,7,1995-07,9.919784118397104,-3.339493815104163,21.999796973334412
1995,8,1995-08,12.740936001740067,-2.397189331054676,23.894810316297765
1995,9,1995-09,17.208783826474814,0.9394636366102418,30.10277133517792
1995,10,1995-10,18.116604112467883,6.331595018174937,32.185820515950525
1995,11,1995-11,18.273592305595457,7.270095486111131,29.225736490885424
1995,12,1995-12,17.298317143338807,4.817775811089405,26.28026428222654
1996,1,1996-01,18.719932281785873,8.099745686848962,27.948570760091172
1996,2,1996-02,17.858680984769933,11.114386410183386,25.649799940321202
1996,3,1996-03,16.891272017320603,7.482227240668408,24.816533830430785
1996,4,1996-04,13.908787423122078,4.1786180284288434,22.57885199652776
1996,5,1996-05,11.303344616268987,1.201193915473084,20.74676852756079
1996,6,1996-06,8.887953389956692,-1.3714575873480612,18.578839789496556
1996,7,1996-07,7.2225677768247465,-4.046930525037965,19.815383911132812
1996,8,1996-08,10.59161558253794,-2.2952948676214646,23.48620469835072
1996,9,1996-09,15.740348516393567,2.103770955403661,28.076214599609386
1996,10,1996-10,18.649885373132634,8.213270060221362,28.631441073947485
1996,11,1996-11,17.309459088643393,4.475984361436645,28.085856458875867
1996,12,1996-12,18.683776630779903,9.257961018880223,26.06970893012152
1997,1,1997-01,18.87674688478245,10.658239407009546,25.73200276692711
1997,2,1997-02,19.83824954360881,12.18333977593312,28.956161668565585
