year,month,pm25_mean,pm25_median,pm25_q25,pm25_q75,pm25_q10,pm25_q90,pm25_iqr,pm25_std,pm25_min,pm25_max,pm25_count
2020,6,43.67020688349872,35.39203965794094,19.523301812813983,57.380987072974676,12.413732537634832,90.26099034004939,37.85768526016069,31.785923598915954,2.536121603323129,177.83542734133124,2460.0
2020,7,34.7649953716355,28.812757513208,17.18747346156026,48.0608548514283,9.775299995103873,68.71141959681366,30.873381389868044,23.280054940287226,2.4017308654687386,148.48800534449623,2542.0
2020,8,23.585600298816857,19.172767032124774,13.25294253827171,29.67601272411221,9.175326597644384,43.77139493254407,16.423070185840498,15.191529614323265,2.9895265750103412,113.78198485964766,2542.0
2020,9,20.812318677439272,18.962454717552646,12.210929225029933,25.930255003021763,8.318802604033129,34.832344489097096,13.71932577799183,12.161443023834893,3.2149238485054896,115.02828119074157,2460.0
2020,10,21.166896782931804,17.33447539355491,12.476128352645333,25.829045705668598,8.541089862718492,38.853344514349764,13.352917353023265,13.584781242947486,2.359162899222812,99.53779202585513,2542.0
2020,11,20.126780520775757,15.827414251007736,11.58233133334254,23.698864477676825,8.702233651629417,36.22525810260849,12.116533144334285,13.934891541111478,2.7284884778894662,102.49082676567083,2460.0
2020,12,21.326071528015568,16.348229675982722,11.169133669224168,26.178021767391943,7.6784094023178815,42.541057719238154,15.008888098167775,15.269172067799843,2.0373687010970363,121.10657967066521,2502.0
2021,1,19.865818201128395,16.505827952292186,10.847674895094665,24.832316818208692,7.163941351251425,36.472789465536756,13.984641923114028,13.568306588620247,1.5327237940381948,114.06949996538829,2542.0
2021,2,25.732271965667316,19.574001906509974,12.782219487989394,33.37301365172825,8.379868815949337,53.018186490633596,20.590794163738856,18.739009100373476,2.1745045764021143,125.80032605368476,2296.0
2021,3,28.522084451004645,20.950734343964193,14.378594178546896,37.57757418053022,10.582300731425239,58.074342791113715,23.198980001983323,19.928270647541897,2.5875955053869317,130.51609270265683,2542.0
2021,4,34.860931125150344,26.836557249947212,16.73492206349509,47.98362732790688,12.180944608530808,68.67619804805913,31.24870526441179,23.814899311772976,4.3845690155509285,133.87096122239828,2460.0
2021,5,41.60051046723485,30.97620238944588,18.797080575821543,58.413252833024494,13.342970359367166,85.03601922445098,39.61617225720295,29.901484572188735,3.4876673173410104,199.4711912909854,2542.0
2021,6,43.36166363662298,30.49733484553704,17.799304372281618,57.56800526877617,12.368353343215578,98.63905535103007,39.76870089649455,35.89472205836646,0.2574547754473035,224.50377802949964,2460.0
2021,7,47.87975202107593,36.829934452625295,21.28927752036265,62.986334097121684,13.48788304292944,102.849280490493,41.69705657675904,36.07077707549946,2.843587655941239,216.94056875695912,2542.0
2021,8,31.465438686982214,23.98803460142045,16.045893468631135,37.21331919538128,11.051727092455858,61.42000057270008,21.167425726750146,24.87648353698388,3.072547156872492,173.76763795395024,2542.0
2021,9,24.927695079997797,21.203696371357566,14.797351702929754,30.350561721967587,10.752162818214664,44.42317337914292,15.553210019037833,14.597823577060053,2.257715655454936,128.88182200098387,2460.0
2021,10,18.615243185850456,16.26069456861501,11.192249007927138,22.399306853770895,7.889988259316501,31.52656082177758,11.207057845843757,11.266204169452765,2.6467699741307738,96.57313663288173,2542.0
2021,11,14.27604902299252,12.73802362734299,9.05936838367329,17.16691219946562,6.2921688884861515,23.195574760082902,8.107543815792331,8.261745871869358,2.065947857232686,78.63554484489354,2460.0
2021,12,16.34597628176219,13.672505042668838,10.33269373481497,19.09388035715464,7.7804059297812085,28.904709791478272,8.761186622339668,9.749714664180958,2.2532695367680424,74.0252560787597,2542.0
2022,1,19.578799213264848,16.342637123920248,11.590318653549485,24.128831445689404,8.57461175908834,35.70691436202914,12.538512792139919,11.677058174526397,3.5100601741406154,81.32280244082652,2542.0
2022,2,22.423342965513562,18.618194439148702,13.2244926974979,28.12488112487935,9.997135085571838,40.84194083785721,14.900388427381452,13.29684552761999,3.2789959807206954,92.01624132734091,2296.0
2022,3,28.70054560076758,22.563573163726968,15.638389950522168,38.64316388247657,11.135424831793399,55.948413382531314,23.004773931954404,18.018264902309706,2.7152325174575673,105.48757956030384,2542.0
2022,4,24.954120656852034,17.740047516449174,11.868533335611065,31.935977998861414,8.661745946133474,52.77624029422266,20.06744466325035,19.31970274175072,3.395077945274221,147.47045786232496,2460.0
2022,5,37.452774049082066,30.088937632053963,18.834832394586645,49.58675084218647,12.699920493020045,76.66364896754028,30.751918447599824,24.799659674164943,3.6438761751556883,142.27353681497755,2542.0
