year,month,temperature_c_mean,temperature_c_median,temperature_c_q25,temperature_c_q75,temperature_c_q10,temperature_c_q90,temperature_c_iqr,temperature_c_std,temperature_c_min,temperature_c_max,temperature_c_count
2016,3,19.178858589527866,18.663906521267364,15.969870334201374,22.41881459554037,13.943589477539103,25.152296074761306,6.448944261338994,4.220086413461311,8.763116455078091,28.698394097222206,744.0
2016,4,17.484722716720025,16.81275821261937,13.817445373535165,21.74476437038848,11.304484083387592,24.550121222601994,7.927318996853316,4.84213976847658,7.654918755425342,26.881077406141515,720.0
2016,5,12.796981522116909,12.288834635416691,9.300187683105491,16.550039333767373,7.344317593044735,18.83437869601779,7.249851650661881,4.346962079204812,4.400618150499099,22.4800994873047,744.0
2016,6,10.845751079512244,9.595633104112409,6.8995917426215385,15.35882254706489,5.359664611816458,17.875239393446225,8.45923080444335,4.78735181554365,1.1223185221354015,20.839934963650194,720.0
2016,7,9.397619364110671,8.834859042697502,4.680668470594611,14.162097507052977,2.6172590128581077,17.050513814290365,9.481429036458366,5.518143405060966,-3.3850548638237683,22.058210923936656,744.0
2016,8,13.321374830749598,12.577068074544258,8.191116926405172,18.730003441704653,4.798214382595512,22.21098385281033,10.538886515299481,6.5376575872388525,0.10088263617620896,27.37122022840714,744.0
2016,9,17.853456971439325,17.435650126139336,12.734532758924715,23.029624091254348,9.956954583062105,26.218577507866797,10.295091332329633,6.092332781148939,5.693957519531239,29.890003797743077,720.0
2016,10,19.84041776531772,19.437469143337722,15.184719424777583,24.77795325385206,12.110867411295606,28.268226182725726,9.593233829074478,6.264751604134961,5.161604817708337,34.01955261230472,744.0
2016,11,19.72009458329944,18.9320068359375,15.890548197428387,23.362960730658628,14.267890794542092,26.333078952365465,7.472412533230241,4.617693093627625,10.357253011067712,31.63549363878036,720.0
2016,12,20.675378834987637,19.99323662651912,16.95880008273656,23.80973434448245,15.510670640733503,27.13497121175132,6.850934261745891,4.357612695100982,12.832491726345495,30.781347317165853,744.0
2017,1,19.28100071659796,18.458510504828553,16.55542305840386,22.387549506293425,15.10871541341145,24.579637858072942,5.832126447889564,3.7751202444703416,8.25824347601997,28.616428290473095,744.0
2017,2,18.9335527470503,18.308565097384985,16.248246171739382,21.71918385823568,14.778307223849884,24.016989067925355,5.470937686496299,3.376261590504476,12.678520372178866,26.043179660373255,672.0
2017,3,18.528481691968924,18.06465844048398,14.807420772976343,22.619509718153182,13.164547153049034,24.483797030978746,7.812088945176839,4.415071610132586,7.477258300781273,27.394902547200502,744.0
2017,4,15.974024367626816,15.800614251030822,12.186119927300368,19.597698805067296,9.606930847167968,21.83114271375872,7.411578877766928,4.79833359504436,5.6699228922526,27.819110785590283,720.0
2017,5,12.700837506530117,12.1199423895942,8.674413723415825,17.123244984944648,6.166906840006493,20.08395311143667,8.448831261528824,5.0631784616361335,2.2526540120442746,22.159573025173643,744.0
2017,6,11.24685938846919,10.505923292371989,6.9421304490831375,15.97955780029298,4.955353766547336,18.626784905327693,9.037427351209843,5.2012982216641594,-1.8863060845268933,22.271581353081558,720.0
2017,7,11.347243186649894,10.81677517361112,6.6625201755099965,16.144816335042336,4.686353895399344,18.79679968939887,9.48229615953234,5.360731416572748,0.7770789252386976,22.330590481228285,744.0
2017,8,12.792622949288035,12.264753214518237,8.148576100667356,17.822687700059703,5.6837055121527955,20.808210415310352,9.674111599392347,5.708247315108801,1.1762898763020644,24.863318549262203,744.0
2017,9,18.20170316154575,17.595766364203598,13.453235117594403,22.952540334065787,10.796378682454412,26.951997375488297,9.499305216471384,6.054425274455296,4.9709903293185675,31.054725138346328,720.0
2017,10,16.947873597048243,16.289973280164958,12.8904596964518,21.06377249823676,10.339693671332475,24.92532413058811,8.17331280178496,5.525604609166574,3.184193250868077,29.683999633789085,744.0
2017,11,19.398663665394736,18.65896013047964,14.833774820963555,24.3607699924045,12.146272379557308,27.635788879394532,9.526995171440944,5.928848347116529,4.511324395073814,31.684238009982664,720.0
2017,12,19.635145203329483,18.931870863172747,16.17212643093532,23.140157911512574,14.094684109157981,26.20073143853086,6.9680314805772525,4.558485446703236,10.563583034939256,30.483558485243066,744.0
2018,1,21.534261694831812,20.755838521321635,17.416049702962255,25.46662648518881,15.580108100043446,28.77167534722224,8.050576782226557,4.986894160237399,12.237470838758725,33.37262980143231,744.0
2018,2,19.297027979956745,18.526752048068573,16.43428488837351,22.399703470865916,15.063809611002615,24.635429314507423,5.965418582492404,3.7279607758899007,11.131997002495666,27.897560628255235,672.0
2018,3,18.47305835691975,17.45104997422962,15.021107143825972,21.907655504014755,13.850288018120676,24.66794596354172,6.886548360188783,4.084979379939858,11.53320583767362,27.72833930121527,744.0
2018,4,15.894205373599215,15.258045789930577,13.105351765950502,19.097764417860247,10.82557820638026,21.513309088812925,5.992412651909746,3.8790309975214368,7.362315877278661,23.993020968967016,720.0
2018,5,12.802495875751685,12.07695871988932,9.193556382921031,16.36366153293187,7.039851074218734,19.819318813747866,7.170105150010841,4.607582685631587,3.9109985351562955,22.221163262261314,744.0
2018,6,10.429503935354742,9.60382741292318,6.071917470296242,14.999709743923617,4.072415059407552,17.97238552517366,8.927792273627375,5.235738958167198,-0.13853013780379797,21.391215684678855,720.0
2018,7,9.273451401084994,8.593926662868938,4.9659507751464815,13.392264387342692,2.5243443806966126,16.649244316948806,8.42631361219621,5.323812862099671,-1.3122521294487228,21.439246961805566,744.0
2018,8,14.520364781861675,14.180368041992182,9.8340360853407,19.38261820475263,6.911021864149296,22.580026889377162,9.548582119411932,5.84571800248552,-0.14724121093752274,25.660245090060755,744.0
2018,9,17.79450096507133,17.46808709038632,12.612539418538418,23.75245090060764,9.085673149956609,27.25238054063588,11.139911482069223,6.981583771991803,0.86305711534294,31.72759060329861,720.0
2018,10,18.612146400807163,18.419833543565574,13.478405168321402,23.65324317084422,10.730897623697889,27.239938727484805,10.174838002522819,6.271017310114071,5.08210415310333,32.117887369791674,744.0
2018,11,20.373668024039574,19.86529693603515,16.3166191948785,24.50995508829756,13.025279303656669,28.56863857693141,8.19333589341906,5.870049144435295,6.477829996744788,33.930155436197936,720.0
2018,12,22.146551056090516,20.999054802788663,17.778498586018884,26.72099711100263,16.10418440077038,30.160623406304264,8.942498524983748,5.333391310146541,10.442533365885424,34.38175760904949,744.0
2019,1,20.715936607898648,19.95756734212239,17.123487854003955,23.97182947794596,15.377348497178833,27.425207824707037,6.848341623942005,4.488292210702134,11.176014539930577,30.542073228624133,744.0
2019,2,19.56841699105723,18.867726813422337,16.52974082099071,22.276336500379784,15.371352572970938,25.134945339626757,5.746595679389074,3.7639046927052595,11.324382527669286,28.39833034939238,672.0
2019,3,20.247402814183765,19.603492228190106,16.4670255025228,24.17394994099935,14.82503194173177,26.49163557264539,7.706924438476548,4.421761564719216,11.486883205837671,29.85219421386722,744.0
2019,4,15.749248792389308,15.188033040364587,12.747821214464011,18.691364881727452,11.493681742350265,20.903736741807734,5.943543667263441,3.6913822588285856,5.935152180989576,26.758438788519925,720.0
2019,5,14.464148940493141,14.02961374918624,10.348346455891928,18.867332458496094,8.300949944390231,21.313249715169235,8.518986002604166,4.859634650954134,4.363450453016526,24.284623209635413,744.0
2019,6,11.02325923825489,10.224423726399749,6.616959635416677,15.849643792046436,4.41613189697265,18.34585028754341,9.232684156629759,5.237085265247078,1.2782718234591925,22.094217936197936,720.0
2019,7,11.052395224257907,10.453101264105896,6.386007436116529,15.888489362928624,3.9800297715928705,19.355245327419688,9.502481926812095,5.748781911327773,-1.8616115993923472,23.354110717773438,744.0
2019,8,15.663779917070956,15.401031494140625,10.977463701036285,20.70981547037762,8.374939710828965,23.564228888617617,9.732351769341335,5.619942213744107,2.2162957085503763,25.865861341688344,744.0
2019,9,17.321086381982887,16.851419915093345,12.496450212266751,22.739368862575972,8.629624701605934,26.644973280164947,10.242918650309221,6.546377444421664,2.9489010281033075,30.163232082790785,720.0
2019,10,20.946425297325806,20.58337554931643,16.160012647840716,26.332671356201175,12.457999064127614,29.77447265624999,10.172658708360458,6.3450644815844655,7.557644653320324,33.118133884006056,744.0
2019,11,20.776906881921093,20.170991346571185,16.75595787896053,24.768034701877184,15.341606614854612,27.60825269911025,8.012076822916654,4.724372381410308,9.964819675021715,30.68469950358076,720.0
2019,12,19.338294646560513,18.522670152452264,15.689329359266509,22.642303212483725,13.425540534125457,26.25914208306211,6.952973853217216,4.749403544643591,10.13898722330731,30.153909979926198,744.0
2020,1,20.239166199605535,19.854979451497428,17.112839423285592,23.04942864312065,15.662221917046434,25.865439419216585,5.9365892198350565,3.747784037797869,12.512680392795176,28.77269829644098,744.0
2020,2,20.145478635668617,19.500620015462232,16.960117679172058,23.39678802490235,14.921013047960088,26.261854214138452,6.436670345730292,4.220011303127661,9.964262220594662,29.366049533420153,696.0
2020,3,17.914261966281476,17.261169772677988,14.488850402832028,21.313455793592638,13.189376763237851,23.927692023383294,6.82460539076061,4.032129859601797,10.115768093533006,26.033770073784694,744.0
2020,4,14.994890016626442,14.501985846625473,12.09522374471031,18.165929667154955,10.152833116319425,20.57282246907554,6.070705922444645,4.026890528935014,5.123867797851574,24.026446872287295,720.0
2020,5,12.489857333877191,11.63372328016493,8.742998758951813,17.24410637749567,6.575964423285581,19.649969177246085,8.501107618543855,5.058659473541422,0.17500203450521212,21.374122111002634,744.0
2020,6,9.137473532594292,8.7333467271593,4.751373036702475,13.076670667860242,2.3354727172851883,16.801103176540817,8.325297631157767,5.412241098359382,-2.1073628743489508,22.077690294053866,720.0
2020,7,9.667143795510217,8.855302768283423,5.303246900770375,14.676811811659078,2.7523778618706443,17.901110941568998,9.373564910888703,5.67582844519087,-3.0017378065321054,21.6255204942492,744.0
2020,8,12.41259570788313,12.087490675184512,7.63932503594296,17.31384718153214,4.919911838107675,20.531077677408867,9.67452214558918,6.008699709671639,-0.5245761447482664,26.283462185329824,744.0
2020,9,17.11142547748708,16.545880466037318,12.285205671522334,22.227490912543445,9.378643222384948,25.109593065049967,9.94228524102111,5.804858457224179,5.697055053710926,29.300816853841127,720.0
2020,10,19.298325004258615,18.55365532769099,14.815548536512622,23.53532172309032,12.173398946126303,27.764359029134166,8.719773186577697,5.67279910070272,8.764422268337682,32.23793233235676,744.0
2020,11,19.423734166180658,18.620168558756546,15.717448425292986,22.747347768147833,13.950853068033878,26.437050035264754,7.029899342854847,4.550946737165096,11.321817016601585,31.493081665039085,720.0
2020,12,20.015467056493186,19.45611673990885,16.94804924858944,23.31474880642361,14.911963297526034,25.56581427680124,6.366699557834167,4.020942769626816,11.617619832356752,29.222755262586816,744.0
2021,1,19.94802152207534,19.077438863118488,17.262889353434275,22.552035776774105,16.196708475748704,25.06634626600478,5.2891464233398295,3.4814731923211766,12.777146402994788,29.067110866970495,744.0
2021,2,18.482090698222017,17.855783081054682,15.919910685221353,20.802238888210724,14.471538492838539,23.75402910020616,4.88232820298937,3.515801268523663,9.312377590603319,27.88928866916234,672.0
2021,3,18.053367958843648,17.37500779893665,14.723008558485262,21.39338175455731,13.150877990722659,23.985560234917507,6.670373196072049,4.180413643209714,9.177456665039074,27.966268581814234,744.0
2021,4,17.146006936909252,16.22785763210723,12.911480034722231,21.427142842610692,11.345789794921904,23.996626654730935,8.51566280788846,4.914645892498706,7.466017320421031,27.59290195041234,720.0
2021,5,12.81627636479934,12.187333848741304,8.828172980414507,17.051347096761077,6.678097262912365,19.688621249728747,8.22317411634657,4.917720299900578,2.3597849527994867,22.80366448296445,744.0
2021,6,10.350019918842092,9.76825205485028,6.28003099229602,13.898148515489424,4.118085259331628,17.827077433268254,7.618117523193405,5.099170151792976,-1.905661688910584,22.529026624891515,720.0
2021,7,8.704269361780833,8.225967915852863,4.152536858452706,13.173469204372807,1.5502080959744375,16.78691199408637,9.020932345920102,5.785182393543369,-3.2854488796658075,22.293926323784717,744.0
2021,8,13.1513440960482,12.76471201578778,8.291311475965728,18.098775566948774,5.60380893283421,21.54350121392144,9.807464090983046,5.858626113269159,-0.4621558295355612,25.207606336805554,744.0
2021,9,17.67325181419468,17.26720750596789,12.958528561062295,22.475789642333993,9.545874498155365,26.05813815646701,9.517261081271698,5.991976928626241,6.153696695963561,31.25050320095488,720.0
2021,10,16.97425399834966,16.359175448947525,12.834258609347899,20.756133778890003,10.69409515380861,24.348601243760882,7.921875169542105,5.1970197011185375,5.788115437825525,29.903001912434945,744.0
2021,11,19.567036343798236,18.55511847602,15.32166103786895,23.515294562445774,13.030844930013041,27.581052585177947,8.193633524576825,5.289776865295209,9.768570963541663,31.4337158203125,720.0
2021,12,18.444695691253415,17.57696685791015,15.612466430664043,21.531595696343345,14.12742631700308,24.203409491644972,5.919129265679302,3.841516324927386,10.105194769965294,27.735482788085903,744.0
2022,1,18.9673918283114,18.382619052463127,16.273115793863965,21.791302998860672,15.18481794569226,23.83352711995441,5.518187204996707,3.426860028656822,10.30475396050349,26.63335232204861,744.0
2022,2,19.660328238351017,19.119357299804705,16.26810277303062,23.25992677476671,14.926990763346367,25.1698027886285,6.9918240017360915,3.872371338752196,11.938939073350696,27.74437628851996,672.0
2022,3,17.624350981444596,17.25465901692712,14.897676679823121,20.683756764729836,13.102284206814272,22.683155890570774,5.786080084906715,3.5861732601801934,8.829596625434021,25.304307725694457,744.0
2022,4,13.877541381930142,13.365289476182767,11.167296430799695,16.676103464762363,9.028515591091553,19.440761854383673,5.508807033962668,3.946901863437433,1.9215148925781023,23.006031968858565,720.0
2022,5,11.82938386058011,11.173912556966144,8.162731001112192,15.694011094835048,6.424749484592018,18.613306104872002,7.531280093722856,4.557643124449707,1.06140407986112,20.89921230740015,744.0
2022,6,8.677794969817752,8.02442440456818,4.963697899712457,12.559962124294728,2.8287959798177327,15.617105441623261,7.596264224582271,4.728913369082171,-2.9854159884982323,18.719901529947947,720.0
2022,7,10.33884355415154,9.609600490993927,6.6192365858290145,14.824726104736342,4.21779880099827,17.04693884955512,8.205489518907328,4.827301330669852,-0.6119866265190694,19.281841701931455,744.0
2022,8,12.730807493294169,12.093235609266486,8.134100511339028,17.050957743326848,5.872934536404091,20.770200297037757,8.91685723198782,5.6121368704464745,-0.8041778564452784,24.636449178059877,744.0
2022,9,17.965574435481326,17.579097832573808,12.97470703125002,22.942274898952903,10.311686299641934,26.183160841200113,9.967567867702883,5.848511790489368,5.183430311414952,30.113938395182288,720.0
2022,10,20.66489851711188,20.092132229275194,16.251153140597836,24.63664321899418,14.521779310438376,28.326308051215317,8.385490078396344,5.121817707793881,11.066542222764781,32.78423733181427,744.0
2022,11,17.994871052871527,17.188194953070763,14.851062011718767,20.940604824490066,13.335500149197049,23.755113288031698,6.089542812771299,3.9120499233134622,11.127370876736109,27.367825317382824,720.0
2022,12,18.95092959386902,18.44342634412979,15.982405429416218,21.947442033555788,14.632494981553823,24.302929348415798,5.96503660413957,3.6382959391282044,11.46479288736981,27.179493204752646,744.0
2023,1,20.26472209306032,19.814127773708776,16.85950537787545,23.886910671658,14.943484327528216,26.544239027235275,7.02740529378255,4.402376400983678,10.620184326171852,29.920371500651015,744.0
2023,2,18.752404086299684,18.00103861490885,16.24104249742298,21.33334910074872,15.228779262966606,23.45400834825304,5.0923066033257385,3.2512402997742966,10.924513414170974,27.201622856987854,672.0
2023,3,18.730511885703407,18.093759155273432,15.405500962999156,22.27239523993596,13.450658196343335,24.742567036946618,6.866894276936804,4.198382899524256,9.684629991319468,27.23354254828564,744.0
2023,4,16.31678435902538,15.840930684407567,12.930395168728325,20.14427676730689,10.456888292100684,22.591496073404976,7.213881598578567,4.575812641538984,4.567486572265636,25.187176513671886,720.0
2023,5,13.073707717749677,12.625446065266942,10.15332277086047,15.833165062798415,7.312138197157123,19.360573018391946,5.679842291937945,4.359683956715708,3.624073621961827,24.514052327473962,744.0
2023,6,10.417469584147147,9.704877895779077,6.389600796169745,14.54671910603841,4.393936089409727,17.453977627224376,8.157118309868665,4.9365239739035225,0.5352501763238138,20.862289089626756,720.0
2023,7,9.568111421045023,8.851006740993938,5.863247850206179,13.657283359103758,2.9058404880100057,17.355073004828586,7.794035508897579,5.3566840028874285,-1.887307061089416,21.937162611219605,744.0
2023,8,12.963054873467645,12.639009094238304,7.843088785807325,17.707070244683152,4.9620773654513926,21.73768578423392,9.863981458875827,6.217591156034298,-0.8356268988715101,26.790626695420997,744.0
2023,9,17.621286530671306,16.951682027180993,12.595454830593539,22.97652876112197,9.70700185139977,26.527968105740037,10.38107393052843,6.213322175179628,4.357803005642381,29.97249348958337,720.0
2023,10,19.01559837733262,18.64964633517795,14.03155619303385,24.06557617187498,10.310453287760412,27.948564181857666,10.03401997884113,6.524185845843686,5.509145779079915,32.440175374348996,744.0
2023,11,20.37283745612628,20.19658847384983,16.354159800211576,24.483726501464858,13.279288228352868,28.231618245442714,8.129566701253282,5.532134118583619,7.452302720811645,31.920191446940123,720.0
2023,12,20.75347363644035,20.06214277479384,17.077092403835735,24.4064921061198,14.945593668619797,27.71458119710285,7.329399702284064,4.717583450758881,11.014347330729208,31.65480041503912,744.0
2024,1,20.048421506374908,19.72671995698741,17.035305226072396,23.28532978015005,15.464099731445334,25.417722534865533,6.250024554077655,3.910117367434412,9.402228606149095,28.93402466506103,744.0
2024,2,21.359330584961985,20.600320434570364,17.8412849597717,24.937229482243595,15.998787252018985,27.985425010423995,7.095944522471896,4.396872835269436,12.940980615508693,30.957007830330497,696.0
2024,3,20.894091452229564,20.126691479629386,17.1578211237876,24.216625196478375,14.888511331965418,28.5213219117583,7.058804072690776,4.8200315089994685,12.019694536187728,31.87443772219541,744.0
2024,4,15.95792837797781,15.585921966895654,12.933078320106816,18.876792804846644,10.349995473797417,22.08282741589494,5.943714484739829,4.316511915183079,6.73807626788539,26.06471739351082,720.0
2024,5,15.418545286071016,14.937360424941886,10.95770523414187,19.924929269512063,8.762052094534578,22.953511853164542,8.967224035370194,5.2863457578030575,5.189857465765499,25.783951902925367,744.0
2024,6,10.105981843450731,9.69068846970464,6.221023928181552,14.29575736228007,3.637560229355069,17.304482792200723,8.074733434098519,5.067078411238073,-0.40946662131312905,20.633244958084617,720.0
2024,7,10.772378724621229,9.930979165066532,6.335100563992285,15.823983336030807,2.726123732663325,19.41473844721083,9.488882772038522,6.056601396867952,-2.936593147877886,22.84079569270108,744.0
2024,8,14.632691788497732,13.868928013490859,9.936536107438357,19.257708671655593,7.544985138968173,23.087737214163504,9.321172564217235,5.81443557023111,0.03840541196677805,26.98105585334008,744.0
2024,9,17.401685076319513,17.19224718072445,12.180550247363882,22.828897651929594,8.809349351518648,26.26233949125486,10.648347404565712,6.444686753632503,4.758991095725094,29.937002700634196,720.0
2024,10,18.531668713514257,18.030969752622497,13.818337069736458,23.329327555452892,10.874006515674399,26.71744179029146,9.510990485716434,6.149430404225762,2.487197087320112,32.94449990947601,744.0
2024,11,20.825270740161418,20.305048207486635,16.668115234375023,24.89562643672643,14.277554595604414,28.269534678941405,8.227511202351408,5.259571432964086,8.852877224697181,33.590866671787296,720.0
2024,12,22.385616646336892,21.067759378840464,18.235608715957497,25.77368779557483,16.86916867374041,30.722449090507666,7.538079079617333,5.136410892514086,13.508751755617993,34.13256414177715,720.0
